"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-02","0.03",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-03","0.30",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-04","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-05","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-06","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-07","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-08","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-09","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-10","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-11","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-12","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-13","0.06",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-14","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-15","0.49",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-16","0.21",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-17","0.87",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-18","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-19","0.15",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-20","0.02",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-21","0.02",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-22","0.10",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-23","0.58",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-24","0.07",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-25","0.23",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-26","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-27","0.05",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-28","0.17",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-29","0.43",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-30","0.35",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-08-31","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-01","0.01",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-02","0.04",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-03","0.34",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-04","0.20",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-05","0.06",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-06","0.03",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-07","0.01",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-08","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-09","0.03",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-10","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-11","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-12","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-13","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-14","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-15","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-16","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-17","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-18","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-19","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-20","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-21","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-22","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-23","0.83",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-24","0.02",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-25","0.86",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-26","0.54",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-27","0.20",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-28","0.37",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-29","0.15",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-09-30","0.08",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-01","0.36",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-02","0.08",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-03","0.37",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-04","0.22",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-05","0.95",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-06","0.81",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-07","0.21",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-08","0.28",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-09","0.23",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-10","0.74",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-11","0.11",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-12","0.01",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-13","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-14","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-15","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-16","0.01",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-17","0.25",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-18","0.06",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-19","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-20","0.36",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-21","0.13",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-22","0.02",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-23","0.04",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-24","0.40",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-25","0.51",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-26","0.17",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-27","0.25",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-28","0.56",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-29","0.34",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-30","0.02",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-10-31","0.10",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-01","0.11",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-02","0.04",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-03","0.08",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-04","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-05","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-06","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-07","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-08","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-09","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-10","0.04",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-11","0.13",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-12","0.18",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-13","0.08",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-14","0.02",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-15","0.44",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-16","0.12",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-17","0.01",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-18","0.07",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-19","0.19",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-20","0.01",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-21","0.22",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-22","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-23","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-24","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-25","0.02",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-26","0.22",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-27","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-28","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-29","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-11-30","0.65",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-01","0.01",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-02","0.04",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-03","0.24",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-04","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-05","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-06","0.19",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-07","0.07",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-08","0.01",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-09","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-10","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-11","0.13",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-12","0.05",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-13","0.11",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-14","0.01",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-15","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-16","0.21",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-17","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-18","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-19","0.02",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-20","0.00",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-21","1.02",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-22","0.19",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-23","0.51",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-24","0.22",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-25","0.07",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-26","0.31",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-27","0.24",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-28","0.08",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-29","0.64",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-30","0.13",",,E","0.0",",,E",,,,
"NLE00109030","DELFT, NL","52.0167","4.3667","0.0","2020-12-31","0.01",",,E","0.0",",,E",,,,
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-01","0.00",",,E",,,"40",",,E","35",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-02","0.00",",,E",,,"47",",,E","36",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-03","0.12",",,E",,,"49",",,E","44",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-04","0.00",",,E",,,"48",",,E","44",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-05","0.00",",,E",,,"46",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-06","0.02",",,E",,,"46",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-07","0.00",",,E",,,"49",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-08","0.11",",,E",,,"52",",,E","47",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-09","0.15",",,E",,,"54",",,E","47",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-10","0.07",",,E",,,"48",",,E","40",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-11","0.00",",,E",,,"46",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-12","0.04",",,E",,,"50",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-13","0.01",",,E",,,"51",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-14","0.16",",,E",,,"54",",,E","45",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-15","0.10",",,E",,,"54",",,E","44",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-16","0.00",",,E",,,"50",",,E","40",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-17","0.07",",,E",,,"50",",,E","44",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-18","0.02",",,E",,,"45",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-19","0.06",",,E",,,"47",",,E","38",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-20","0.00",",,E",,,"47",",,E","37",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-21","0.00",",,E",,,"38",",,E","33",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-22","0.00",",,E",,,"44",",,E","38",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-23","0.00",",,E",,,"45",",,E","38",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-24","0.00",",,E",,,"42",",,E","37",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-25","0.00",",,E",,,"38",",,E","36",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-26","0.15",",,E",,,"48",",,E","36",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-27","0.39",",,E",,,"49",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-28","0.28",",,E",,,"44",",,E","39",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-29","0.00",",,E",,,"46",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-30","0.08",",,E",,,"50",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-01-31","0.00",",,E",,,"53",",,E","46",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-01","0.02",",,E",,,"53",",,E","47",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-02","0.29",",,E",,,"51",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-03","0.09",",,E",,,"51",",,E","44",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-04","0.04",",,E",,,"46",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-05","0.00",",,E",,,"47",",,E","41",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-06","0.00",",,E",,,"48",",,E","34",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-07","0.00",",,E",,,"48",",,E","33",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-08","0.04",",,E",,,"49",",,E","41",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-09","0.88",",,E",,,"53",",,E","45",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-10","0.11",",,E",,,"49",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-11","0.00",",,E",,,"45",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-12","0.00",",,E",,,"46",",,E","40",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-13","0.50",",,E",,,"48",",,E","39",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-14","0.00",",,E",,,"50",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-15","0.00",",,E",,,"54",",,E","46",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-16","0.77",",,E",,,"55",",,E","45",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-17","0.18",",,E",,,"50",",,E","40",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-18","0.10",",,E",,,"49",",,E","44",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-19","0.04",",,E",,,"47",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-20","0.27",",,E",,,"51",",,E","42",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-21","0.00",",,E",,,"50",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-22","0.00",",,E",,,"52",",,E","45",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-23","0.73",",,E",,,"52",",,E","44",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-24","0.27",",,E",,,"50",",,E","40",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-25","0.44",",,E",,,"50",",,E","33",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-26","0.18",",,E",,,"45",",,E","33",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-27","0.22",",,E",,,"43",",,E","37",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-28","0.50",",,E",,,"48",",,E","37",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-02-29","0.06",",,E",,,"53",",,E","41",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-01","0.05",",,E",,,"47",",,E","40",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-02","0.20",",,E",,,"46",",,E","40",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-03","0.04",",,E",,,"49",",,E","39",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-04","0.02",",,E",,,"51",",,E","41",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-05","0.42",",,E",,,"45",",,E","41",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-06","0.15",",,E",,,"48",",,E","41",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-07","0.00",",,E",,,"51",",,E","40",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-08","0.02",",,E",,,"54",",,E","45",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-09","0.19",",,E",,,"50",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-10","0.51",",,E",,,"51",",,E","44",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-11","0.04",",,E",,,"55",",,E","48",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-12","0.04",",,E",,,"51",",,E","43",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-13","0.04",",,E",,,"52",",,E","35",",,E"
"NLE00152494","HOEK VAN HOLLAND, NL","51.9908","4.1217","12.0","2020-03-14","0.00",",,E",,,"55",",,E","35",",,E"
